url,name,Catalogue No.,description,mrp,colors,image links,Size
https://hindware.com/product/agnese-s-22-one-piece-closet/,AGNESE S-220 One Piece Closet,92563,,"₹22,200",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/AGNESE_92563.png,70.5 × 42.5 × 78.5 cm
https://hindware.com/product/pearl-syphonic-s-220-sw/,PEARL S-220 One Piece Closet,92576,"With the same precision of quality, design and craftmanship that convulges into a exquisite pearl, we have come with an extraordinary definition of style with the Pearl range.","₹21,900",['Starwhite'],https://hindware.com/wp-content/uploads/2021/05/Pearl_92576.png,
https://hindware.com/product/pearl-one-piece-closet/,PEARL S-300 One Piece Closet,92515,"With the same precision of quality, design and craftmanship that convulges into a exquisite pearl, we have come with an extraordinary definition of style with the Pearl range.","₹21,900",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Pearl_92515-92516.png,
https://hindware.com/product/cora-vortex-wall-mounted-closet/,CORA VORTEX Wall Mounted Closet,92569,This EWC is a unique blend of fashion and hygiene equipped with powerful flushing thanks to vortex technology.,"₹20,970",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Cora-Vortex-WM_92569.png,
https://hindware.com/product/berlin/,BERLIN S-300 One Piece Closet,92099,"Berlin Range from by Hindware Italian Collection has square design with its concealed trap spells elegance and magnificence, that’s because it’s not made, it’s crafted with the highest level of refinement giving you a superior bathroom experience.","₹20,515",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Berlin_92099.png,
https://hindware.com/product/fusion-neo-one-piece-closet/,FUSION NEO  One Piece Closet,92527,"Dedicated to bringing cutting edge design and innovation to meet the demands of today’s modern bathroom schemes, Hindware Art presents a wave of new energy with the Fusion Neo Range","₹20,450",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Fusion-Neo_92527.png,
https://hindware.com/product/splendor-neo-wall-mounted-closet/,SPLENDOR NEO Wall Mounted Closet,92574,,"₹20,260",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Slendor-wm_92574.png,
https://hindware.com/product/amazonaeaqua-sheet-wall-mounted-closet/,Amazon Aquasheet Wall Mounted Closet,92538,"Presenting Aquasheet, a one of a kind expert in flushing technology. Powerful flushing with Silent performance.","₹20,260","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/04/AquaSheet-2.png,
https://hindware.com/product/ewc-one-piece-magro-rimless-s-220/,MAGRO RIMLESS S-220 One Piece Closet,92573,,"₹19,990",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Magro_92573.png,
https://hindware.com/product/ebello-rimless-wall-mounted-closet/,Ebello Rimless Wall Mounted Closet,92567,,"₹19,980",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/EBELLO-WM-Rimless_92567.png,
